grid_id,cluster,lat,lon,S1,S2,S3,S4_pos,S4_neg,N1,N2,N3,N4,N5,performance_score,need_score,raw_equity,equity_score,top3_features
92_86,1,37.787702854,-122.416801262,6.660575149839686,-1.0096450617283952,3.0,0.6666666666666666,0.0,7.041278295605859,1.0026631158455392,101.0,0.0006151953245155337,0.2876280535662345,2.438859764631024,-27.065921174474173,-0.09010814148972142,98.20724346712709,"N3, S1, N4"
92_87,1,37.78818310866871,-122.41578711739878,9.976598599353451,-2.253652935606061,6.0,0.45454545454545453,0.1818181818181818,75.66906474820144,1.0026631158455392,102.74437627811861,0.0005331911490269261,0.6437389768793023,4.658825987470883,12.092860650490374,0.3852542203922398,99.94396689224355,"N3, S1, N4"
92_88,1,37.788438843,-122.414352342,7.860570785538664,-1.113625257201646,3.0,0.7777777777777778,0.1111111111111111,38.30093209054594,1.0026631158455392,113.0,0.0005331911490269261,0.4542626011229263,2.5931189813940456,-12.62278259058808,-0.2054316604295484,97.78591213576813,"N3, S1, N4"
92_89,1,37.787794476061514,-122.41327598967035,8.649448770536708,-16.016859567901236,2.0,0.8888888888888888,0.1111111111111111,92.79094540612516,1.0026631158455392,113.0,0.0006151953245155337,0.4915824915444229,7.565413153794268,18.87520593040373,0.40081219674514307,99.99999634652727,"N3, S1, N4"
92_90,1,37.7880498511875,-122.41191816881712,7.6783263565068856,-2.165140046296296,2.0,0.8,0.0,56.49800266311585,1.0026631158455392,111.0,0.0007270083605961468,0.3916309012161188,2.6185662274199095,-1.5022333352440036,-1.7431166710937445,92.16802188484814,"N3, S1, N4"
92_98,0,37.787916663,-122.403259108,1.0986122886681098,-0.2902777777777778,1.0,1.0,0.0,0.0029080334423845873,1.0014540167211923,18.0,0.00016325197943025058,0.3743589743186588,0.11651417781826645,-5.991249266366155,-0.019447396041382087,98.46540057357211,"N3, S1, N4"
93_59,1,37.788628924,-122.4470610865,4.204692619390966,-7.848506944444445,1.0,1.0,0.0,0.7897681854516387,1.0015987210231814,118.0,0.00038087983241287375,0.6358885016313783,3.416208407232002,-35.808610561362315,-0.09540187259653078,98.1879029648983,"N3, S1, N4"
93_62,1,37.78900902511765,-122.44406592341177,2.8903717578961645,-30.2646875,1.0,0.0,1.0,0.11079383209594518,1.0011422044545975,126.0,0.0003477656059815684,0.25462155561841204,10.97838678349503,-38.64452445546609,-0.2840864837199121,97.4985488839407,"N3, S1, N4"
93_65,0,37.78857115802703,-122.4404270096216,3.6375861597263857,-0.0376273148148148,1.0,0.0,0.0,0.989149057681325,1.335617742242528,60.0,0.0002580312217778351,0.8352402745804293,1.1303625089031644,-18.303813352557334,-0.06175557786163792,98.31082878511492,"N3, S1, N4"
93_71,1,37.78899221455615,-122.43347807912299,5.236441962829949,-0.2832638888888888,1.0,0.0,0.0,9.062583222370174,1.0026631158455392,99.0,0.0004209640075773521,0.5055401661489706,1.5489851855548022,-25.280073491694477,-0.061272972459383034,98.31259197079052,"N3, S1, N4"
93_77,1,37.789273906,-122.427091768,4.174387269895637,-0.8381944444444445,1.0,0.0,0.0,0.7673860911270983,1.0015987210231814,102.0,0.00044434570095534326,0.21141036778724168,1.5230643988095083,-30.998817914252854,-0.04913298475301563,98.3569450847956,"N3, S1, N4"
