grid_id,lat,lon,cluster,neighborhood_name,neighborhood_is_fallback,supervisor_district,supervisor_district_name,supervisor_name,district_is_fallback
77_98,37.77461957385714,-122.40286839571428,3,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
78_10,37.775500856,-122.503211789,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_101,37.775346414078946,-122.39943925213157,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
78_103,37.775675469,-122.39753883,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
78_105,37.775328443,-122.395002097,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
78_109,37.775820551,-122.390050537,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
78_11,37.77544421272414,-122.50213069931034,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_110,37.775828509,-122.38991250099998,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
78_12,37.775599378,-122.501060497,0,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_13,37.775648329,-122.499989008,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_14,37.775697121,-122.498924167,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_16,37.77575928173684,-122.49616752357895,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_17,37.7758431976,-122.49463981419999,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_18,37.77590462166666,-122.49357543066667,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_19,37.775880464,-122.492497865,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_20,37.775929599,-122.49141899999998,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_22,37.77512679545455,-122.48970367745454,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_23,37.7751733144,-122.4886873006,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_24,37.775234206760004,-122.48734865208,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_26,37.77536680977778,-122.48444963692592,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_27,37.77541756776923,-122.4833383496923,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_28,37.7754671875,-122.4822511095,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_29,37.77551562042857,-122.48118972257143,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_31,37.77561416842857,-122.47902915657143,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_32,37.775662616999995,-122.47796671200001,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_33,37.775710024285715,-122.47692680985713,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_34,37.775763117454545,-122.47576309736364,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_35,37.775809073,-122.4747537035,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_36,37.775860248,-122.4736305525,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_37,37.775908409,-122.472572168,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_38,37.775963172,-122.471370432,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_4,37.77520116088,-122.50963394004,3,Seacliff,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_40,37.77519574516,-122.46869598976,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_41,37.77515925257143,-122.46761953542857,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_42,37.77520012778571,-122.46654910807142,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_43,37.775351025,-122.465484405,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_44,37.775358668125,-122.46440978775,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_45,37.775393439,-122.463340139,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_46,37.775497488999996,-122.46227311099999,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_47,37.775531340142855,-122.46119996742857,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_49,37.775712338582565,-122.45877076813763,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_5,37.77515250883333,-122.50855463261112,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_50,37.775379607666665,-122.45745755033333,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_51,37.77572014509434,-122.45623494390566,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_52,37.77545276132558,-122.45522915197675,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_53,37.775218008,-122.45454011382142,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_54,37.775363966,-122.452955345,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_56,37.775228332,-122.45052154,1,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_57,37.77541918833333,-122.44927375493333,3,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_58,37.775561594291666,-122.448569098625,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_59,37.775638452439026,-122.44719876885365,3,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_6,37.775656365888885,-122.50807519881482,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_60,37.775343787352114,-122.44631854150704,3,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_61,37.775631037723684,-122.44489979223684,3,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_62,37.77522418719231,-122.44377588976923,1,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_63,37.77576856975,-122.44297744754999,3,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_64,37.77584721118518,-122.44158275862964,3,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_65,37.775601394571424,-122.44047672142857,1,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_66,37.77524122328572,-122.43959795655358,1,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_67,37.775748995372346,-122.43866098034043,1,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_68,37.775153167,-122.43697488599999,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_69,37.775663146,-122.436291871,1,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_7,37.775353889,-122.5064248,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_70,37.775257175,-122.43529511200002,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_71,37.775467236,-122.433645632,1,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_72,37.775160301,-122.43273046646155,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_73,37.77563099312579,-122.43173617629559,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_74,37.775885087,-122.430365346,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_75,37.775802148,-122.42957530100001,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_76,37.77525790959322,-122.4285227569209,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_77,37.77551270189109,-122.4269157514901,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_78,37.775752007,-122.426187157,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_79,37.77568836234343,-122.42481508405052,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_8,37.77532180208696,-122.50534837856522,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_80,37.77587299970588,-122.4235564925294,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_81,37.775244833,-122.422713877,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_82,37.77552227748,-122.42138621036,3,Downtown/Civic Center,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
78_88,37.775236223,-122.414406294,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
78_9,37.775451798,-122.50428448300002,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
78_90,37.775203330412694,-122.41187834215874,3,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
78_93,37.775441442,-122.4091582665,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
78_94,37.77559112125,-122.40741332075,3,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
79_10,37.776402001571434,-122.50276840357142,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_104,37.77675618011628,-122.39677698509303,3,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
79_107,37.776709218,-122.392287121,3,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
79_11,37.77645482525,-122.501613575625,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_12,37.7765001808,-122.500629,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_13,37.776546929,-122.499591778,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_14,37.77659801375,-122.49847070224999,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_15,37.776649507,-122.49734056833334,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_16,37.77669730718182,-122.49628767709092,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_17,37.77674408529167,-122.4952627954375,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_18,37.776796767238096,-122.49410595278572,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_19,37.776720588124995,-122.49301903083928,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_22,37.7760931536,-122.48927893960001,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_23,37.77612492688888,-122.48820470633333,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_25,37.776192178310346,-122.48606511117241,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_26,37.77622248,-122.484992454,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_27,37.77633442128571,-122.4839259532857,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_28,37.77636547722727,-122.48285356318182,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_29,37.77645174,-122.4817846315,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_30,37.77649146233333,-122.48071241933333,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_33,37.776723289,-122.476430526,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_34,37.776662438,-122.475350818,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_35,37.776767147499996,-122.4742597085,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_36,37.77676353,-122.473130934,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_38,37.776862179,-122.470965513,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_39,37.776012171,-122.470296348,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_40,37.77606097000001,-122.469224858,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_41,37.776104555125,-122.468268695,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_42,37.77616661590323,-122.46690569190322,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_43,37.77622069272973,-122.46573842954055,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_44,37.776286154000005,-122.46426533382926,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_45,37.77635015489474,-122.46287640552632,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_46,37.7764011725,-122.46176628925,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_47,37.77644787055172,-122.46074522668964,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_48,37.77649960827273,-122.45962525818182,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_49,37.776719534586206,-122.45860100221552,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_5,37.776534083923075,-122.50913910261538,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_50,37.776327902714286,-122.45758850114285,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_52,37.776322605,-122.455414723,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_58,37.77597933258333,-122.44827011158333,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_59,37.776053696,-122.447592099,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_6,37.776180110599995,-122.5076053496,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_60,37.77658671272727,-122.44612152990909,0,Western Addition,0,2,SUPERVISORIAL DISTRICT 2,Stephen Sherrill,0
79_61,37.77649505725301,-122.44480983650602,3,Western Addition,0,2,SUPERVISORIAL DISTRICT 2,Stephen Sherrill,0
79_62,37.7761009781875,-122.44395207,3,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_63,37.77668798829546,-122.4432077289091,3,Western Addition,0,2,SUPERVISORIAL DISTRICT 2,Stephen Sherrill,0
79_64,37.775978573,-122.44132587000001,3,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_65,37.776539524499995,-122.440666283,3,Haight Ashbury,0,2,SUPERVISORIAL DISTRICT 2,Stephen Sherrill,0
79_66,37.776573912377046,-122.43920902747541,3,Haight Ashbury,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_67,37.776407418,-122.437962439,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_68,37.776064165600005,-122.43716056020001,1,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_7,37.77634667,-122.50623728577779,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_72,37.776134392493674,-122.43282536640507,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_73,37.776291657523814,-122.43133381966668,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_74,37.776151638939396,-122.4302819219697,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_75,37.77641191034043,-122.4287813521702,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_76,37.776477969,-122.42802924,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_77,37.77644280986667,-122.42710559833334,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_78,37.77630069425,-122.42543895225,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_79,37.776490722,-122.424693275,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_8,37.77629628442857,-122.50508639285715,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_80,37.77669940713432,-122.42371502052238,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_81,37.776433905121095,-122.42248848166797,3,Downtown/Civic Center,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_82,37.776849573,-122.421351245,0,Downtown/Civic Center,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
79_83,37.77619638849019,-122.42017802466667,3,Downtown/Civic Center,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
79_88,37.7765096509125,-122.41462952383749,3,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
79_89,37.77633573610638,-122.4132974768085,3,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
79_9,37.77635650483334,-122.50376657633335,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
79_90,37.776804936,-122.41243633200001,3,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
79_91,37.7766342805,-122.410668267,3,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
79_92,37.776476989106385,-122.40973347461701,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
79_99,37.77638729063636,-122.40160916763635,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
7_100,37.711862695,-122.400378143,0,Visitacion Valley,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
7_103,37.71190362075,-122.3971412595,1,Visitacion Valley,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
7_104,37.7113313748,-122.39636864920001,1,Visitacion Valley,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
7_106,37.7119956175,-122.39432496483333,0,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
7_111,37.711353909954546,-122.38868496681818,0,Bayview,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
7_39,37.711415939888894,-122.47046880444447,1,Ocean View,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
7_40,37.711390633,-122.46927273,1,Ocean View,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
7_41,37.711336859,-122.467757321,3,Ocean View,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
7_43,37.711646874,-122.465686872,3,Ocean View,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
7_49,37.711841997,-122.458941156,1,Ocean View,0,11,SUPERVISORIAL DISTRICT 11,Chyanne Chen,0
7_50,37.711452582,-122.457522138,1,Ocean View,0,11,SUPERVISORIAL DISTRICT 11,Chyanne Chen,0
7_51,37.711863428,-122.456110653,3,Ocean View,0,11,SUPERVISORIAL DISTRICT 11,Chyanne Chen,0
7_57,37.711912055,-122.449661938,1,Outer Mission,0,11,SUPERVISORIAL DISTRICT 11,Chyanne Chen,0
7_60,37.71171811952,-122.44638692976,3,Outer Mission,0,11,SUPERVISORIAL DISTRICT 11,Chyanne Chen,0
7_61,37.712016812560435,-122.4453226038901,3,Outer Mission,0,11,SUPERVISORIAL DISTRICT 11,Chyanne Chen,0
7_63,37.711532937,-122.442404068,3,Crocker Amazon,0,11,SUPERVISORIAL DISTRICT 11,Chyanne Chen,0
7_64,37.711790065,-122.441446876,1,Crocker Amazon,0,11,SUPERVISORIAL DISTRICT 11,Chyanne Chen,0
7_68,37.7121268934,-122.43704501939999,1,Crocker Amazon,0,11,SUPERVISORIAL DISTRICT 11,Chyanne Chen,0
7_73,37.7118107612,-122.4312160428,1,Crocker Amazon,0,11,SUPERVISORIAL DISTRICT 11,Chyanne Chen,0
7_88,37.711293847,-122.414007129,3,Visitacion Valley,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
7_93,37.71169103,-122.40900060533333,3,Visitacion Valley,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
7_95,37.7119560585,-122.4064430425,3,Visitacion Valley,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
7_97,37.712148452,-122.40428784,3,Visitacion Valley,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
80_100,37.777398631,-122.400902401,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
80_103,37.777485777262136,-122.39769093786408,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
80_107,37.777163022670614,-122.39283667949051,0,South of Market,0,6,SUPERVISORIAL DISTRICT 6,Matt Dorsey,0
80_11,37.7773934584,-122.5022721332,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_12,37.77746496,-122.501200488,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_14,37.77751636161538,-122.49856208615385,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_16,37.777707332,-122.495848878,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_17,37.777646212,-122.494771027,0,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_19,37.777743511,-122.492627386,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_20,37.776888211,-122.492096251,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_22,37.77700769633333,-122.48950185666666,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_23,37.77708079627273,-122.48789108681818,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_24,37.7771068665926,-122.48731759762963,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_25,37.777185139636366,-122.48559358436364,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_26,37.77723312508197,-122.48454719803279,3,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_27,37.77728023952941,-122.48351058935293,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_28,37.77733318221429,-122.48234622514285,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_29,37.77737739286667,-122.48137361913334,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_30,37.77742972969231,-122.48022165146153,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_31,37.777476706,-122.4791873896,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_32,37.777526884124995,-122.478082446875,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_33,37.777572681799995,-122.4770738132,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_34,37.777623407499995,-122.4759567735,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_35,37.777671677200004,-122.47489333280001,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_36,37.77760148042857,-122.47367600228571,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_38,37.776971851,-122.470973448,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_39,37.777020737,-122.469900956,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_42,37.77708473725,-122.46668505825,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_43,37.777215717,-122.465614987,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_44,37.777264875,-122.464543602,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_46,37.777252432,-122.462400532,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_47,37.777301226,-122.461328349,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_49,37.77762832645,-122.4586679776,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_5,37.7770203185625,-122.50869088925,1,Outer Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_50,37.7772477931,-122.4577239976,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_51,37.777147978625,-122.4562758430625,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_52,37.77756452008,-122.45563669588,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_54,37.77708036410345,-122.45286756032758,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_57,37.777430041,-122.449138141,1,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_59,37.777661879,-122.4473354,3,Inner Richmond,0,1,SUPERVISORIAL DISTRICT 1,Connie Chan,0
80_60,37.777067898131584,-122.44624236136843,3,Western Addition,0,2,SUPERVISORIAL DISTRICT 2,Stephen Sherrill,0
80_61,37.777426015689656,-122.44503055975864,1,Western Addition,0,2,SUPERVISORIAL DISTRICT 2,Stephen Sherrill,0
80_62,37.777095567923084,-122.44409128569231,3,Western Addition,0,2,SUPERVISORIAL DISTRICT 2,Stephen Sherrill,0
80_63,37.77730357770589,-122.44252933588236,1,Western Addition,0,2,SUPERVISORIAL DISTRICT 2,Stephen Sherrill,0
80_64,37.77689947023077,-122.44162004938461,3,Western Addition,0,2,SUPERVISORIAL DISTRICT 2,Stephen Sherrill,0
80_65,37.777444791200004,-122.440845326925,3,Western Addition,0,2,SUPERVISORIAL DISTRICT 2,Stephen Sherrill,0
80_66,37.77753153887421,-122.4393572010629,3,Western Addition,0,5,SUPERVISORIAL DISTRICT 5,Bilal Mahmood,0
